ID  объявления,numbers_rooms,area_square,parking,price,repair,balcony,ceilings,comfort_cat,district,walking_dist,bath_comb,bath_sep,loggia,elev_pass,elev_cargo,max_floor,type_house,cur_floor
274879108,2,40,0.5,39000,0.64,0,2.75,0,0.24,0,1,0,0,1,1,24,0.26,10
270388101,1,43,0.5,50000,0.64,0,2.75,0,0.6,0,1,0,1,1,1,18,0.5,10
274682445,2,55,0.5,50000,1.0,0,2.75,0,0.24,0,0,1,0,1,1,22,0.28,6
274794027,1,40,0.5,50000,1.0,0,2.64,0,0.6,1,0,1,0,1,0,12,0.26,3
274995005,1,40,0.5,50000,0.64,0,2.64,0,0.6,1,0,1,0,1,0,12,0.28,5
272220673,2,75,1.0,60000,0.4,0,2.75,0,0.6,0,1,0,1,1,1,22,0.5,21
274343781,3,70,0.5,65000,0.4,0,2.75,0,0.6,0,0,1,1,1,0,18,0.28,3
274997951,2,40,0.5,70000,0.64,0,2.75,0,0.6,1,1,0,0,0,0,10,0.26,7
273288534,3,75,0.5,70000,0.64,0,2.75,1,0.6,1,1,1,0,1,1,22,0.26,14
274054598,2,52,0.5,75000,0.64,0,2.75,0,0.6,1,0,1,0,1,1,22,0.26,14
271680235,3,90,1.0,80000,1.0,0,2.7,0,0.6,1,1,1,0,1,1,25,0.69,9
270839875,3,78,0.5,80000,0.64,1,2.64,0,0.6,0,1,0,0,1,0,22,0.28,12
270113439,3,83,0.5,90000,1.0,0,2.75,0,0.6,0,1,0,1,1,1,22,0.69,20
271212853,3,127,1.0,100000,0.64,0,2.75,1,0.6,0,1,0,0,1,0,20,0.5,5
274066873,2,66,1.0,100000,0.64,1,2.75,0,0.6,1,1,0,0,1,1,24,0.5,12
273274037,3,107,1.0,84000,0.64,1,3.1,0,0.6,0,1,1,0,1,1,20,0.5,18
274941467,2,45,0.5,55000,1.0,0,2.7,0,0.6,0,1,0,0,0,0,5,0.41,1
271490619,3,90,0.5,80000,0.64,0,2.75,1,0.6,1,1,1,0,1,1,25,0.26,9
274881744,1,23,0.5,31000,0.64,0,2.75,0,0.45,0,1,0,0,0,0,15,0.26,6
274523383,2,47,0.5,45000,0.64,1,2.48,0,0.6,0,1,0,0,0,0,5,0.41,5
274061111,3,120,0.5,190000,1.0,0,2.75,0,0.6,0,0,1,1,1,0,22,0.5,11
273120970,3,140,0.5,110000,0.64,0,2.75,1,0.6,1,1,1,0,1,1,22,0.26,12
274537718,2,56,1.0,75000,1.0,0,2.75,0,0.6,1,1,1,0,1,1,22,0.28,16
274738567,1,35,0.5,30000,0.4,0,2.77,0,0.6,0,0,1,0,0,0,5,0.41,1
274976324,2,53,1.0,53000,1.0,0,2.75,0,0.6,0,0,1,0,1,1,16,0.41,15
274909630,2,50,0.5,70000,0.64,1,2.75,0,0.6,1,0,1,0,1,1,19,0.41,5
274521861,2,55,0.5,75000,0.64,0,2.75,0,0.6,1,1,1,0,1,1,25,0.5,16
273973619,4,103,0.5,100000,0.4,0,2.64,0,0.6,0,0,1,1,1,1,12,0.26,12
271538080,2,82,0.5,100000,0.64,0,2.75,0,0.6,1,0,1,0,1,0,40,0.5,8
274353775,3,140,1.0,120000,1.0,0,3.0,0,0.6,0,1,0,0,1,1,17,0.41,9
274447994,1,38,0.5,36000,0.4,0,2.48,0,0.6,1,0,1,1,1,1,16,0.26,7
274140126,2,52,0.5,40000,1.0,1,2.75,0,0.6,0,0,1,0,1,1,17,0.28,2
173699727,1,40,0.5,40000,0.64,0,2.64,1,0.6,1,1,0,1,1,1,9,0.28,4
274043411,1,44,0.5,42000,1.0,0,2.75,0,0.6,0,1,0,0,0,0,19,0.28,12
274880922,2,47,0.5,45000,0.64,0,2.5,0,0.6,0,0,1,0,1,0,9,0.28,6
274903477,1,38,0.5,45000,0.64,1,2.64,0,0.6,1,0,1,0,1,0,16,0.28,14
274036960,2,45,0.5,45000,0.4,1,2.77,0,0.6,1,1,0,0,0,0,5,0.41,5
273458290,2,42,0.5,45000,0.4,1,2.64,0,0.6,1,0,1,0,1,0,12,0.28,7
266474081,1,38,0.5,45000,0.4,1,2.75,0,0.6,0,1,0,0,1,1,22,0.69,6
274892208,3,54,0.5,50000,1.0,1,3.0,0,0.6,0,0,1,0,0,0,3,0.41,2
274915032,1,47,0.5,50000,1.0,0,2.8,0,0.6,1,1,0,1,1,1,16,0.28,13
274690290,2,54,0.5,50000,0.64,0,2.75,0,0.6,0,0,1,1,1,1,16,0.5,15
274085135,1,40,0.5,54000,0.64,0,2.75,0,0.6,1,1,0,0,1,1,22,0.26,10
274909725,2,44,0.5,55000,0.64,0,2.64,0,0.6,1,1,0,0,1,0,9,0.26,4
270063606,3,75,0.5,55000,0.4,1,2.75,0,0.6,0,0,1,0,1,1,16,0.26,5
270724928,3,74,0.5,55000,0.4,0,2.75,0,0.6,0,0,1,1,1,1,17,0.28,12
272581215,3,76,0.5,56500,0.4,0,2.75,0,0.6,1,0,1,1,1,1,17,0.28,9
274288328,2,57,1.0,58000,1.0,1,2.7,0,0.6,0,1,0,0,1,1,22,0.69,5
274921906,2,54,0.5,65000,0.64,0,2.74,0,0.6,1,0,1,1,1,1,22,0.5,17
273387418,3,72,1.0,80000,1.0,1,2.75,0,0.6,0,0,1,1,0,0,22,0.5,8
268298046,2,80,1.0,89999,0.64,0,3.0,1,0.6,1,0,1,0,1,1,33,0.5,12
274756155,1,50,0.5,90000,0.4,1,3.1,1,0.6,1,1,0,1,1,0,24,0.5,9
274381405,4,130,1.0,120000,0.64,0,2.75,0,0.6,0,1,0,0,1,1,17,0.26,9
274101964,3,110,0.5,120000,1.0,1,2.75,0,0.6,0,1,0,0,0,0,22,0.69,3
274839653,3,120,1.0,130000,0.64,1,3.0,1,0.6,0,1,0,0,1,1,14,0.69,6
274407097,3,20,0.5,27000,0.4,0,2.75,0,0.24,0,1,0,0,0,0,25,0.26,4
274345453,3,20,0.5,28000,0.4,0,2.75,0,0.24,0,1,0,0,1,1,25,0.28,24
271752154,1,36,0.5,29000,0.4,0,2.75,0,0.24,0,1,0,0,0,0,25,0.26,15
271784433,2,36,0.5,29000,0.4,0,2.75,0,0.24,0,1,0,0,0,0,25,0.28,15
274998626,1,30,0.5,30000,1.0,0,2.5,0,0.6,0,1,0,0,0,0,5,0.41,1
274683528,1,35,1.0,30000,0.64,0,2.7,0,0.45,0,1,0,0,1,1,15,0.5,5
274995306,1,35,0.5,32000,0.4,0,2.48,0,0.6,1,1,0,0,1,0,12,0.26,4
269753216,1,27,0.5,32000,0.64,0,2.75,0,0.45,0,1,0,0,1,1,25,0.5,6
274727763,3,20,0.5,32000,0.64,0,2.75,0,0.24,0,0,1,0,0,0,24,0.26,20
274865396,1,34,0.5,33000,0.4,0,2.75,0,0.6,1,1,0,1,1,0,9,0.28,7
273686720,1,37,0.5,33000,0.4,1,2.64,0,0.6,1,1,0,0,1,0,9,0.26,2
274006963,1,40,0.5,34000,0.4,1,2.75,0,0.6,1,0,1,0,1,1,16,0.28,4
274872429,1,38,0.5,34000,0.4,0,2.7,0,0.6,1,1,0,1,1,1,17,0.28,9
274877978,1,33,0.5,34000,0.4,1,2.64,0,0.6,1,1,0,0,1,0,12,0.26,9
272742116,1,30,0.5,35000,0.4,1,2.75,0,0.6,0,0,1,0,0,0,5,0.26,4
272293148,2,44,0.5,35000,0.64,0,2.75,0,0.45,0,1,0,0,1,1,25,0.5,4
273225609,2,45,0.5,35000,0.4,1,2.64,0,0.6,1,1,0,0,0,0,5,0.26,4
274775901,1,46,0.5,35000,0.4,1,2.75,0,0.6,0,0,1,0,1,1,17,0.28,12
274827808,3,22,1.0,35000,0.64,0,2.7,0,0.24,0,1,0,0,1,1,25,0.5,4
274367144,1,30,0.5,35000,0.4,1,2.75,0,0.6,0,1,0,0,0,0,5,0.41,4
273280581,2,47,0.5,37000,0.4,0,2.64,0,0.6,0,0,1,0,1,0,9,0.26,4
274693495,2,47,0.5,37000,0.4,1,2.64,0,0.6,0,0,1,0,1,0,12,0.28,7
274318425,1,33,0.5,37000,0.4,0,2.75,0,0.24,0,1,0,0,1,1,25,0.69,10
275000536,1,31,0.5,38000,0.64,1,2.75,0,0.6,0,1,0,0,0,0,5,0.26,4
274763759,1,35,0.5,38000,0.4,1,2.75,0,0.6,1,1,0,0,1,1,16,0.28,4
274886898,2,44,0.5,38000,0.64,1,2.7,0,0.6,0,0,1,0,1,0,9,0.28,5
269409538,1,35,0.5,38000,0.4,1,2.64,0,0.6,1,1,0,0,1,0,9,0.28,4
224474636,1,35,0.5,38000,0.64,1,2.64,0,0.6,1,1,0,0,1,0,14,0.28,4
274702422,1,37,0.5,39000,0.4,0,2.75,0,0.6,1,0,1,0,1,0,17,0.26,15
274041010,1,44,0.5,40000,0.64,0,2.75,0,0.6,1,1,0,1,1,0,19,0.28,12
273969949,1,20,1.0,40000,1.0,0,2.8,0,0.6,1,1,0,0,1,1,22,0.28,18
157782553,1,40,0.5,40000,0.64,0,2.75,0,0.6,1,0,1,1,1,1,12,0.26,4
274836047,2,41,0.5,40000,0.4,0,2.75,0,0.45,0,1,0,0,0,0,4,0.41,3
274614207,1,39,0.5,40000,0.4,0,2.64,0,0.6,0,0,1,0,1,0,14,0.28,2
274204884,1,40,0.5,40000,0.64,0,2.64,0,0.6,0,1,0,0,1,1,12,0.28,3
270166212,3,19,0.5,40000,0.4,0,2.75,0,0.6,1,1,0,0,0,0,22,0.28,13
263436316,2,43,0.5,40000,0.4,1,2.75,0,0.6,1,1,0,0,0,0,5,0.41,4
273457773,2,45,0.5,40000,0.4,1,2.75,0,0.6,1,1,0,0,0,0,5,0.26,5
272636407,2,42,0.5,40000,0.4,1,2.75,0,0.6,1,1,0,0,0,0,5,0.41,3
274566853,1,38,0.5,41000,0.4,1,2.75,0,0.6,1,1,0,0,1,0,17,0.28,10
272644942,2,52,0.5,43000,1.0,1,2.75,0,0.6,0,0,1,0,1,0,17,0.26,2
274633967,1,49,0.5,43000,0.4,0,2.75,0,0.6,1,0,1,0,0,0,5,0.41,1
274472954,2,38,0.5,43000,0.4,0,2.64,0,0.6,0,0,1,1,1,0,14,0.28,6
155693329,1,40,0.5,43000,0.64,0,2.75,1,0.6,1,1,0,1,1,0,16,0.26,8
227429616,2,52,0.5,45000,0.64,1,2.64,0,0.6,0,0,1,0,1,0,14,0.28,2
267593360,2,40,0.5,45000,0.64,1,2.64,0,0.6,1,0,1,0,1,0,12,0.28,6
274535783,1,40,0.5,45000,0.64,1,2.75,0,0.6,0,1,0,0,1,1,22,0.26,7
273061589,1,45,1.0,45000,0.64,0,2.75,0,0.6,0,1,0,1,1,1,23,0.5,13
273737999,2,44,0.5,45000,1.0,1,2.75,0,0.6,1,1,0,0,0,0,5,0.5,3
274851058,2,44,0.5,45000,1.0,0,2.75,0,0.6,0,1,0,0,0,0,5,0.41,4
268780605,2,60,0.5,45000,0.4,0,2.75,0,0.6,0,0,1,1,1,1,22,0.26,21
274947069,1,37,0.5,45000,0.64,0,2.64,0,0.6,0,1,0,0,1,0,17,0.5,1
274784142,2,37,0.5,45000,0.64,1,2.64,0,0.6,1,1,0,0,1,0,12,0.26,6
274535886,2,51,0.5,45000,0.64,1,2.75,0,0.6,0,0,1,0,1,0,12,0.41,5
274059578,2,52,0.5,45000,0.4,1,2.64,0,0.6,1,0,1,0,1,0,16,0.28,11
274831210,2,54,0.5,45000,0.64,0,2.64,1,0.6,0,0,1,0,1,0,9,0.28,9
274282599,2,42,0.5,45000,0.64,0,2.75,0,0.24,0,1,0,0,0,0,17,0.26,7
274783467,2,45,0.5,45000,0.4,1,2.64,0,0.6,1,0,1,0,1,0,12,0.26,9
274161968,2,55,0.5,45000,0.4,0,2.75,0,0.6,1,0,1,1,1,0,18,0.28,11
273524475,1,33,0.5,48000,1.0,1,2.6,0,0.6,1,1,0,0,0,0,9,0.26,5
274580114,2,55,0.5,48000,0.64,0,2.8,0,0.6,1,0,1,1,1,1,22,0.69,5
274267275,3,91,0.5,48000,0.4,0,3.2,0,0.45,0,0,1,0,0,0,4,0.41,3
272823855,2,56,0.5,48000,0.64,0,2.64,0,0.6,0,1,1,1,1,0,12,0.28,11
274957046,2,54,0.5,49400,0.64,0,2.58,0,0.6,0,1,1,0,1,1,15,0.28,6
269287107,1,44,0.5,49000,0.64,0,2.7,1,0.6,0,0,1,1,1,0,17,0.28,6
273866667,2,60,0.5,49000,0.4,0,2.75,0,0.6,0,0,1,1,0,0,22,0.26,10
274342128,2,50,0.5,50000,0.64,0,2.75,0,0.6,1,0,1,1,1,1,16,0.28,11
274268668,2,57,0.5,50000,1.0,0,2.75,0,0.6,0,0,1,1,0,0,17,0.28,7
274898504,1,50,0.5,50000,0.64,0,2.75,0,0.6,0,1,0,0,1,1,16,0.28,13
274820978,2,50,0.5,50000,0.4,1,2.75,0,0.6,0,0,1,0,1,1,17,0.26,3
274644075,2,64,0.5,50000,0.64,0,2.75,0,0.6,0,0,1,0,0,0,5,0.28,1
274155185,1,42,0.5,50000,0.64,0,2.75,0,0.6,0,1,0,1,0,0,16,0.26,10
274104416,2,58,0.5,50000,0.64,1,2.64,0,0.6,0,1,0,0,1,1,22,0.26,13
274112670,2,56,0.5,50000,0.64,0,2.75,0,0.6,0,0,1,1,1,0,16,0.5,14
274135100,1,40,0.5,50000,0.64,0,2.75,0,0.6,1,1,0,1,1,0,17,0.26,13
254410523,1,47,0.5,50000,0.64,0,2.75,0,0.6,0,1,0,1,1,0,16,0.26,13
267641697,2,61,0.5,52000,0.4,1,2.64,0,0.6,0,0,1,0,1,0,17,0.28,3
274749979,2,53,0.5,53999,0.4,0,2.75,0,0.6,0,0,1,1,1,0,14,0.5,12
273871120,2,60,0.5,55000,0.4,0,2.75,0,0.6,0,0,1,1,1,0,20,0.41,12
273217925,2,58,0.5,58000,0.4,1,2.75,0,0.6,0,1,0,0,1,1,22,0.28,5
274758737,2,64,0.5,55000,0.4,0,2.75,0,0.6,1,0,1,1,1,1,19,0.69,2
270929945,3,75,0.5,55000,0.4,0,2.75,0,0.6,1,0,1,1,1,1,16,0.26,16
274764359,1,33,0.5,55000,0.64,1,2.64,0,0.6,1,1,0,0,1,0,9,0.26,7
270434235,2,59,0.5,55000,0.64,0,2.75,0,0.6,1,0,1,1,1,0,17,0.28,16
274214181,2,60,1.0,56000,1.0,1,2.75,0,0.6,0,0,1,0,1,0,20,0.69,7
271122632,3,75,0.5,56000,0.4,1,2.75,0,0.6,1,0,1,0,1,1,17,0.26,10
272580400,3,76,0.5,56600,0.4,0,2.75,0,0.6,1,0,1,1,1,1,17,0.28,8
274993601,2,56,0.5,58000,0.64,0,2.75,0,0.6,1,1,0,1,1,1,19,0.41,6
273477918,3,65,0.5,60000,0.64,0,2.64,0,0.6,0,1,0,1,1,0,9,0.28,3
274776113,3,73,0.5,60000,0.64,1,2.75,0,0.6,1,0,1,0,0,0,5,0.41,5
242191148,1,50,1.0,60000,1.0,1,2.75,1,0.6,0,1,0,0,1,1,20,0.5,7
239002011,2,67,0.5,60000,0.4,0,2.7,0,0.6,0,0,1,1,1,0,17,0.28,4
274218525,3,79,0.5,60000,0.64,0,2.64,0,0.6,1,0,1,1,1,0,14,0.28,8
274599124,2,55,1.0,48000,0.4,0,2.75,0,0.34,0,1,0,0,1,1,22,0.5,3
274912139,2,57,0.5,50000,0.64,0,2.75,0,0.34,0,1,1,0,0,0,18,0.26,13
274656109,1,40,0.5,55000,1.0,0,2.75,0,0.34,0,1,0,0,1,1,20,0.26,9
274603183,2,55,0.5,62000,1.0,0,2.75,0,0.34,0,0,1,1,1,1,18,0.5,3
274956997,2,52,0.5,38000,0.64,0,2.6,0,0.34,0,0,1,1,1,0,14,0.28,14
273990026,2,46,0.5,39000,0.64,1,2.75,1,0.34,0,1,1,0,1,0,9,0.26,6
274318897,2,61,0.5,60000,0.64,0,2.75,0,0.34,0,1,0,0,1,1,25,0.5,9
274249980,2,45,0.5,32000,0.4,1,2.64,0,0.34,0,1,0,0,0,0,5,0.41,3
273418419,2,43,0.5,36000,0.64,1,2.75,0,0.34,0,1,0,0,0,0,5,0.41,2
271171066,2,45,0.5,45000,0.4,0,2.75,0,0.34,0,0,1,0,1,1,9,0.26,2
274875536,1,37,0.5,33000,0.4,0,2.75,0,0.34,0,1,0,1,1,1,16,0.28,8
274551442,2,50,0.5,36000,0.4,0,2.75,0,0.34,0,0,1,1,1,0,9,0.28,2
274230489,2,60,0.5,45000,0.4,0,2.64,0,0.34,0,0,1,1,1,0,17,0.28,11
258936237,3,60,0.5,48000,0.4,1,2.64,0,0.34,0,0,1,0,1,0,9,0.28,6
274214677,3,67,0.5,80000,0.64,0,2.75,0,0.34,0,0,1,0,0,0,21,0.26,13
267705728,1,18,0.5,28000,0.4,0,2.75,0,0.34,1,1,0,0,0,0,5,0.26,1
274829906,1,36,0.5,29000,0.4,0,2.64,0,0.34,0,1,0,1,1,0,14,0.26,11
274711875,1,38,0.5,30000,1.0,0,2.6,0,0.34,0,1,0,1,1,0,14,0.28,8
274644124,3,20,0.5,30000,0.64,0,2.75,0,0.34,0,1,0,0,1,1,25,0.5,2
270578200,1,37,0.5,30000,0.4,1,2.64,0,0.34,0,1,0,0,1,0,17,0.28,3
274726461,3,17,0.5,30000,0.64,0,3.0,0,0.34,0,1,1,0,1,1,25,0.5,3
274552475,1,32,0.5,30000,0.64,1,2.75,0,0.34,0,1,0,0,1,0,9,0.26,4
274986044,1,32,0.5,30000,0.64,0,2.64,0,0.34,1,1,0,0,1,0,9,0.28,8
274009557,1,32,0.5,30000,0.4,1,2.64,0,0.34,0,1,0,0,1,0,9,0.41,6
274254076,1,33,0.5,30000,0.4,0,2.75,0,0.34,0,1,0,0,1,0,9,0.28,2
255044094,2,45,0.5,31000,0.4,0,2.75,0,0.34,0,1,0,0,0,0,4,0.41,1
274456530,2,48,0.5,32000,0.4,0,2.75,0,0.34,0,0,1,1,1,0,9,0.28,9
273546296,1,38,0.5,32000,0.64,0,2.75,0,0.34,0,0,1,0,0,1,17,0.28,2
274965253,1,39,0.5,32000,0.4,0,2.75,0,0.34,1,1,1,1,1,1,17,0.28,14
270014733,1,37,0.5,33000,0.4,0,2.64,0,0.34,0,0,1,1,1,1,17,0.28,12
272693054,1,34,0.5,35000,0.4,0,2.8,0,0.34,0,1,0,1,1,0,14,0.41,3
264808308,2,50,0.5,35000,0.64,1,2.64,0,0.34,0,1,1,1,1,0,9,0.26,5
274158848,1,35,0.5,35000,0.64,0,2.64,0,0.34,0,1,0,1,1,0,9,0.28,8
274903258,1,33,0.5,35000,0.64,1,2.75,0,0.34,0,1,0,0,0,0,5,0.41,3
199648057,1,33,0.5,35000,0.4,0,2.75,0,0.34,0,1,0,0,1,0,9,0.41,1
273779064,1,40,0.5,37000,1.0,0,3.0,0,0.34,0,0,1,0,1,1,12,0.28,1
274158494,2,42,0.5,38000,0.64,1,2.75,0,0.34,0,1,0,0,0,0,4,0.26,4
272269826,2,43,0.5,38000,0.4,0,2.64,0,0.34,0,0,1,0,1,0,9,0.28,7
274875101,3,66,0.5,39000,0.64,0,2.75,0,0.34,0,1,0,1,1,0,12,0.28,4
274597253,2,40,0.5,40000,0.4,0,2.64,0,0.34,0,1,0,0,1,0,14,0.26,3
272990264,2,44,0.5,40000,0.4,1,2.75,0,0.34,0,1,0,0,0,0,5,0.41,2
274615480,1,35,0.5,40000,0.4,0,2.75,0,0.34,0,1,0,0,0,0,5,0.41,1
273108091,3,60,0.5,40000,0.4,1,2.64,0,0.34,0,1,1,0,1,0,9,0.26,7
274756287,2,43,0.5,50000,0.64,0,2.75,0,0.34,0,1,0,0,1,1,25,0.5,14
272565042,3,62,0.5,52000,1.0,0,2.7,0,0.34,0,1,0,1,1,0,9,0.28,4
271874626,1,48,0.5,53000,0.4,0,2.75,0,0.34,0,1,1,0,1,0,12,0.5,8
274490389,3,74,0.5,55000,0.4,0,2.64,0,0.34,0,1,1,1,1,0,17,0.28,9
273403537,2,49,1.0,55000,1.0,0,2.8,0,0.34,0,1,0,0,1,1,20,0.5,4
266892922,3,56,0.5,55000,0.64,1,2.64,0,0.34,0,0,1,0,1,0,9,0.28,4
274921161,2,44,0.5,60000,1.0,0,2.75,0,0.34,0,1,0,0,0,0,5,0.41,1
274992505,3,58,0.5,60000,0.4,0,2.64,0,0.34,1,0,1,1,1,0,9,0.28,4
270803460,2,80,0.65,70000,0.64,0,2.75,1,0.34,1,0,1,1,1,1,16,0.69,4
274747691,2,71,1.0,75000,0.64,0,2.75,0,0.34,0,1,0,1,1,1,20,0.5,12
274357920,1,13,0.5,30000,1.0,0,2.75,0,0.34,0,1,0,0,0,0,5,0.41,3
274935874,2,45,0.5,30000,0.4,1,2.64,0,0.34,0,0,1,0,1,0,14,0.28,5
274179158,1,30,0.5,30000,0.4,1,2.64,0,0.34,0,1,0,0,1,0,9,0.41,9
267860236,3,17,0.5,30000,0.64,0,2.7,0,0.34,1,1,0,0,0,0,5,0.41,1
194149996,1,31,0.5,30000,0.4,1,2.64,0,0.34,0,1,0,0,1,0,9,0.41,6
247173552,1,38,0.5,32000,0.4,1,2.75,0,0.34,0,1,0,0,1,0,14,0.28,5
273601166,2,44,0.5,33000,0.4,0,2.64,0,0.34,0,0,1,1,1,0,9,0.28,7
218926074,1,40,0.5,34000,0.64,0,2.64,0,0.34,0,1,0,1,1,1,17,0.28,6
273773758,1,38,0.5,35000,0.64,0,2.64,0,0.34,0,1,0,1,1,0,14,0.26,13
273830416,2,42,0.5,35000,0.4,0,2.5,0,0.34,1,1,0,0,0,0,5,0.41,2
274217745,2,50,0.5,35000,0.4,1,2.64,0,0.34,0,0,1,0,1,0,12,0.26,5
274992092,1,30,0.5,35000,0.4,0,2.64,0,0.34,1,1,0,0,1,0,9,0.41,2
154152077,1,39,0.5,38000,0.4,0,2.64,0,0.34,1,1,0,1,1,1,17,0.26,10
192740319,1,39,0.5,38000,0.4,1,2.48,0,0.34,0,1,0,1,1,1,16,0.26,9
274937258,2,45,0.5,40000,0.4,0,2.75,0,0.34,0,0,1,1,0,0,5,0.41,4
274627985,1,37,0.5,40000,0.64,0,2.75,0,0.34,0,1,0,0,1,1,25,0.5,11
274999936,2,44,0.5,40000,0.4,1,2.64,0,0.34,0,0,1,0,1,0,9,0.28,1
273600722,2,44,0.5,41000,0.4,1,2.75,0,0.34,0,0,1,0,1,0,9,0.28,3
273849212,2,57,0.5,42000,0.4,0,2.75,0,0.34,0,1,0,1,1,1,18,0.26,5
274750649,2,47,0.5,43000,0.4,0,2.48,0,0.34,0,1,0,1,0,0,5,0.41,3
251362477,2,55,1.0,45000,0.64,0,2.75,0,0.34,1,1,0,1,1,1,25,0.5,12
242232003,2,66,0.5,47000,0.64,0,2.75,0,0.34,1,0,1,1,1,0,17,0.28,14
212566084,2,60,0.5,47000,0.64,0,2.64,0,0.34,0,1,0,1,1,1,17,0.28,11
273521544,2,52,0.5,48000,0.64,0,2.75,0,0.34,0,1,0,0,1,0,14,0.5,9
273791783,2,50,0.5,48000,0.64,0,2.64,0,0.34,0,0,1,1,1,0,9,0.28,4
274880854,3,28,1.0,49000,0.4,0,2.75,0,0.34,0,1,0,0,0,0,21,0.26,14
273821737,1,40,0.5,49000,0.4,0,2.74,0,0.34,1,1,0,1,0,0,25,0.5,18
262145842,3,28,1.0,50000,0.64,0,2.74,0,0.34,0,1,0,0,1,1,25,0.5,9
274398825,4,63,0.5,50000,0.4,1,2.74,0,0.34,0,0,1,0,1,0,9,0.28,9
274777999,2,60,0.5,50000,0.4,0,2.64,0,0.34,0,0,1,1,1,1,17,0.28,16
274009959,1,40,0.5,52000,1.0,0,2.74,0,0.34,0,1,0,1,0,0,23,0.5,7
274059331,2,45,0.5,54900,1.0,0,3.0,0,0.34,0,1,0,0,1,1,25,0.5,21
273414430,2,55,1.0,55000,1.0,1,2.74,0,0.34,0,1,0,0,1,1,10,0.5,6
274622387,2,51,0.5,60000,0.4,0,2.74,0,0.34,0,1,0,1,0,0,12,0.26,4
273471811,1,47,1.0,65000,0.64,0,2.74,0,0.34,0,1,0,0,0,0,22,0.26,15
273255424,3,75,0.5,70000,1.0,0,2.74,0,0.34,0,1,0,1,1,0,12,0.28,4
274967489,3,67,1.0,74000,0.64,0,2.75,0,0.34,0,0,1,0,1,1,21,0.5,5
270183918,4,107,1.0,96000,0.64,1,2.74,0,0.34,0,1,0,0,0,0,6,0.26,4
274377414,1,37,0.5,55000,1.0,0,2.8,0,0.34,0,1,1,0,1,1,25,0.5,6
251054429,1,40,0.5,50000,0.64,0,2.74,0,0.34,0,1,0,0,1,1,24,0.5,14
255859743,1,36,0.5,27000,0.4,0,2.64,0,0.34,0,1,1,1,1,0,12,0.28,6
227066109,1,32,0.5,28000,0.4,0,2.74,0,0.34,0,0,1,1,1,0,9,0.28,3
274933040,1,38,0.5,30000,0.4,1,2.64,0,0.34,0,1,0,0,1,1,17,0.28,3
274807532,2,43,0.5,35000,0.4,1,2.74,0,0.34,0,1,0,0,0,0,5,0.41,4
274501362,2,66,0.5,38000,0.4,1,2.74,1,0.34,0,1,1,1,1,1,12,0.28,4
261547732,2,56,0.5,45000,0.4,0,2.74,0,0.34,0,0,1,1,1,0,9,0.41,9
265363663,2,52,0.5,50000,0.4,0,2.64,0,0.34,0,0,1,1,1,1,16,0.26,13
248656032,1,65,0.5,50000,0.4,1,3.5,0,0.34,0,1,1,0,1,1,14,0.5,2
170061530,3,62,0.5,52000,0.64,1,2.7,0,0.34,0,1,1,1,1,0,9,0.28,4
273904719,1,42,0.5,55000,1.0,0,2.74,0,0.34,0,0,1,1,0,0,20,0.26,14
274913416,3,59,0.5,65000,1.0,1,2.64,0,0.34,0,0,1,0,1,0,9,0.28,4
270469722,1,32,0.5,35000,0.4,0,2.74,0,0.34,0,1,0,0,0,0,5,0.41,5
274716494,1,44,1.0,63000,0.64,0,2.8,0,0.34,0,1,0,1,1,1,11,0.5,9
273492698,1,40,0.5,33000,0.4,0,2.74,0,0.25,0,1,0,0,0,0,25,0.26,14
267393247,1,40,0.5,33000,0.4,0,3.0,0,0.25,1,1,0,1,1,1,17,0.28,10
271318780,2,61,0.5,37000,0.4,0,2.7,0,0.25,0,0,1,0,1,1,17,0.28,3
273777557,1,28,0.5,45000,1.0,0,2.74,0,0.25,1,1,0,1,1,0,17,0.28,14
274731406,2,60,0.5,46000,0.64,0,2.74,0,0.25,1,0,1,1,1,1,17,0.28,7
273619931,3,74,0.5,50000,0.64,1,2.74,0,0.25,1,0,1,0,1,0,24,0.5,24
274972254,2,51,0.5,50000,0.64,1,2.8,0,0.25,1,0,1,0,1,1,17,0.28,8
247155512,3,75,0.5,52000,0.64,0,2.74,0,0.25,0,0,1,1,1,1,17,0.28,16
274790569,4,94,0.5,85000,1.0,1,2.8,0,0.29,0,0,1,1,1,1,25,0.5,6
274886906,1,38,0.5,41900,0.64,0,2.7,0,0.25,1,1,0,1,1,1,17,0.28,2
274634245,3,80,0.5,75000,1.0,1,2.74,0,0.25,1,1,0,0,1,1,25,0.28,16
274938800,1,40,0.5,27999,0.4,0,3.0,0,0.25,1,1,0,0,1,0,17,0.28,12
274968213,1,35,0.5,32000,0.64,1,2.74,0,0.25,1,1,0,0,1,1,17,0.28,4
274855974,1,32,0.5,33000,0.4,0,2.74,0,0.25,1,1,0,0,1,1,22,0.5,10
274785891,1,40,0.5,37999,0.64,1,2.74,0,0.25,1,1,0,0,1,0,25,0.28,2
270952145,2,55,0.5,40000,0.4,1,2.74,0,0.25,1,0,1,0,1,1,17,0.26,3
274915444,1,40,0.5,30000,0.64,0,2.74,0,0.25,1,1,0,1,1,0,17,0.28,2
274452915,1,39,0.5,30000,0.4,0,2.74,0,0.25,1,1,1,1,1,0,22,0.41,12
